,date,open,High,low,close,signal
25415,2022-08-09 05:15:00,,,,,Short
25416,2022-08-09 09:15:00,,,,,Short
25417,2022-08-09 13:15:00,,,,,Short
25418,2022-08-09 17:15:00,,,,,Short
25419,2022-08-09 21:15:00,,,,,Short
25420,2022-08-10 01:15:00,,,,,Short
25421,2022-08-10 05:15:00,,,,,Short
25422,2022-08-10 09:15:00,38298.85,38400.5,38165.35,38307.15,Short
25423,2022-08-10 13:15:00,38307.8,38356.4,38207.5,38277.0,Short
25424,2022-08-10 17:15:00,,,,,Short
25425,2022-08-10 21:15:00,,,,,Short
25426,2022-08-11 01:15:00,,,,,Short
25427,2022-08-11 05:15:00,,,,,Short
25428,2022-08-11 09:15:00,38712.95,38911.05,38652.15,38896.2,Short
25429,2022-08-11 13:15:00,38893.0,38929.75,38813.05,38835.1,Short
25430,2022-08-11 17:15:00,,,,,Short
25431,2022-08-11 21:15:00,,,,,Short
25432,2022-08-12 01:15:00,,,,,Short
25433,2022-08-12 05:15:00,,,,,Short
25434,2022-08-12 09:15:00,38942.45,39057.85,38739.95,39019.5,Short
25435,2022-08-12 13:15:00,39018.65,39087.8,38956.9,39052.35,Short
25436,2022-08-12 17:15:00,,,,,Short
25437,2022-08-12 21:15:00,,,,,Short
25438,2022-08-13 01:15:00,,,,,Short
25439,2022-08-13 05:15:00,,,,,Short
25440,2022-08-13 09:15:00,,,,,Short
25441,2022-08-13 13:15:00,,,,,Short
25442,2022-08-13 17:15:00,,,,,Short
25443,2022-08-13 21:15:00,,,,,Short
25444,2022-08-14 01:15:00,,,,,Short
25445,2022-08-14 05:15:00,,,,,Short
25446,2022-08-14 09:15:00,,,,,Short
25447,2022-08-14 13:15:00,,,,,Short
25448,2022-08-14 17:15:00,,,,,Short
25449,2022-08-14 21:15:00,,,,,Short
25450,2022-08-15 01:15:00,,,,,Short
25451,2022-08-15 05:15:00,,,,,Short
25452,2022-08-15 09:15:00,,,,,Short
25453,2022-08-15 13:15:00,,,,,Short
25454,2022-08-15 17:15:00,,,,,Short
25455,2022-08-15 21:15:00,,,,,Short
25456,2022-08-16 01:15:00,,,,,Short
25457,2022-08-16 05:15:00,,,,,Short
25458,2022-08-16 09:15:00,39284.1,39444.25,39143.9,39147.45,Short
25459,2022-08-16 13:15:00,39145.4,39277.45,39120.45,39247.35,Short
25460,2022-08-16 17:15:00,,,,,Short
25461,2022-08-16 21:15:00,,,,,Short
25462,2022-08-17 01:15:00,,,,,Short
25463,2022-08-17 05:15:00,,,,,Short
25464,2022-08-17 09:15:00,39351.3,39392.35,39204.55,39386.05,Short
25465,2022-08-17 13:15:00,39384.1,39502.55,39306.65,39416.2,Short
25466,2022-08-17 17:15:00,,,,,Short
25467,2022-08-17 21:15:00,,,,,Short
25468,2022-08-18 01:15:00,,,,,Short
25469,2022-08-18 05:15:00,,,,,Short
25470,2022-08-18 09:15:00,39324.4,39632.9,39295.5,39454.35,Short
25471,2022-08-18 13:15:00,39453.5,39703.4,39400.9,39670.8,Short
25472,2022-08-18 17:15:00,,,,,Short
25473,2022-08-18 21:15:00,,,,,Short
25474,2022-08-19 01:15:00,,,,,Short
25475,2022-08-19 05:15:00,,,,,Short
25476,2022-08-19 09:15:00,39732.65,39750.9,38848.4,39127.8,Short
25477,2022-08-19 13:15:00,39127.25,39191.5,38867.35,38900.15,Short
25478,2022-08-19 17:15:00,,,,,Short
25479,2022-08-19 21:15:00,,,,,Short
25480,2022-08-20 01:15:00,,,,,Short
25481,2022-08-20 05:15:00,,,,,Short
25482,2022-08-20 09:15:00,,,,,Short
25483,2022-08-20 13:15:00,,,,,Short
25484,2022-08-20 17:15:00,,,,,Short
25485,2022-08-20 21:15:00,,,,,Short
25486,2022-08-21 01:15:00,,,,,Short
25487,2022-08-21 05:15:00,,,,,Short
25488,2022-08-21 09:15:00,,,,,Short
25489,2022-08-21 13:15:00,,,,,Short
25490,2022-08-21 17:15:00,,,,,Short
25491,2022-08-21 21:15:00,,,,,Short
25492,2022-08-22 01:15:00,,,,,Short
25493,2022-08-22 05:15:00,,,,,Short
25494,2022-08-22 09:15:00,38693.65,38717.6,38285.85,38332.3,Short
25495,2022-08-22 13:15:00,38331.0,38385.8,38248.9,38331.2,Short
25496,2022-08-22 17:15:00,,,,,Short
25497,2022-08-22 21:15:00,,,,,Short
25498,2022-08-23 01:15:00,,,,,Short
25499,2022-08-23 05:15:00,,,,,Short
25500,2022-08-23 09:15:00,37955.45,38568.9,37955.45,38447.1,Short
25501,2022-08-23 13:15:00,38441.8,38865.8,38441.8,38852.2,Short
25502,2022-08-23 17:15:00,,,,,Short
25503,2022-08-23 21:15:00,,,,,Short
25504,2022-08-24 01:15:00,,,,,Short
25505,2022-08-24 05:15:00,,,,,Short
25506,2022-08-24 09:15:00,38552.7,38954.15,38552.7,38715.1,Short
25507,2022-08-24 13:15:00,38712.35,39117.7,38637.7,39087.25,Short
25508,2022-08-24 17:15:00,,,,,Short
25509,2022-08-24 21:15:00,,,,,Short
25510,2022-08-25 01:15:00,,,,,Short
25511,2022-08-25 05:15:00,,,,,Short
25512,2022-08-25 09:15:00,39190.05,39471.05,39168.9,39423.2,Short
25513,2022-08-25 13:15:00,39422.05,39442.55,38807.25,38847.95,Short
25514,2022-08-25 17:15:00,,,,,Short
25515,2022-08-25 21:15:00,,,,,Short
25516,2022-08-26 01:15:00,,,,,Short
25517,2022-08-26 05:15:00,,,,,Short
25518,2022-08-26 09:15:00,39129.65,39336.05,38945.95,39074.75,Short
25519,2022-08-26 13:15:00,39077.3,39168.2,38849.3,39036.6,Short
25520,2022-08-26 17:15:00,,,,,Short
25521,2022-08-26 21:15:00,,,,,Short
25522,2022-08-27 01:15:00,,,,,Short
25523,2022-08-27 05:15:00,,,,,Short
25524,2022-08-27 09:15:00,,,,,Short
25525,2022-08-27 13:15:00,,,,,Short
25526,2022-08-27 17:15:00,,,,,Short
25527,2022-08-27 21:15:00,,,,,Short
25528,2022-08-28 01:15:00,,,,,Short
25529,2022-08-28 05:15:00,,,,,Short
25530,2022-08-28 09:15:00,,,,,Short
25531,2022-08-28 13:15:00,,,,,Short
25532,2022-08-28 17:15:00,,,,,Short
25533,2022-08-28 21:15:00,,,,,Short
25534,2022-08-29 01:15:00,,,,,Short
25535,2022-08-29 05:15:00,,,,,Short
25536,2022-08-29 09:15:00,38111.6,38394.35,37944.25,38259.4,Short
25537,2022-08-29 13:15:00,38258.55,38361.85,38211.1,38346.85,Short
25538,2022-08-29 17:15:00,,,,,Short
25539,2022-08-29 21:15:00,,,,,Short
25540,2022-08-30 01:15:00,,,,,Short
25541,2022-08-30 05:15:00,,,,,Short
25542,2022-08-30 09:15:00,38516.95,39196.0,38489.35,39154.15,Short
25543,2022-08-30 13:15:00,39153.55,39603.95,39134.55,39520.35,Short
25544,2022-08-30 17:15:00,,,,,Short
25545,2022-08-30 21:15:00,,,,,Short
25546,2022-08-31 01:15:00,,,,,Short
25547,2022-08-31 05:15:00,,,,,Short
25548,2022-08-31 09:15:00,,,,,Short
25549,2022-08-31 13:15:00,,,,,Short
25550,2022-08-31 17:15:00,,,,,Short
25551,2022-08-31 21:15:00,,,,,Short
25552,2022-09-01 01:15:00,,,,,Short
25553,2022-09-01 05:15:00,,,,,Short
25554,2022-09-01 09:15:00,38806.7,39666.55,38806.7,39292.75,Short
25555,2022-09-01 13:15:00,39292.75,39423.15,38981.0,39345.8,Short
25556,2022-09-01 17:15:00,,,,,Short
25557,2022-09-01 21:15:00,,,,,Short
25558,2022-09-02 01:15:00,,,,,Short
25559,2022-09-02 05:15:00,,,,,Short
25560,2022-09-02 09:15:00,39422.3,39594.4,39203.4,39460.2,Short
25561,2022-09-02 13:15:00,39462.5,39570.35,39316.4,39375.0,Short
25562,2022-09-02 17:15:00,,,,,Short
25563,2022-09-02 21:15:00,,,,,Short
25564,2022-09-03 01:15:00,,,,,Short
25565,2022-09-03 05:15:00,,,,,Short
25566,2022-09-03 09:15:00,,,,,Short
25567,2022-09-03 13:15:00,,,,,Short
25568,2022-09-03 17:15:00,,,,,Short
25569,2022-09-03 21:15:00,,,,,Short
25570,2022-09-04 01:15:00,,,,,Short
25571,2022-09-04 05:15:00,,,,,Short
25572,2022-09-04 09:15:00,,,,,Short
25573,2022-09-04 13:15:00,,,,,Short
25574,2022-09-04 17:15:00,,,,,Short
25575,2022-09-04 21:15:00,,,,,Short
25576,2022-09-05 01:15:00,,,,,Short
25577,2022-09-05 05:15:00,,,,,Short
25578,2022-09-05 09:15:00,39412.05,39862.0,39412.05,39784.15,Short
25579,2022-09-05 13:15:00,39784.65,39855.15,39725.55,39754.45,Short
25580,2022-09-05 17:15:00,,,,,Short
25581,2022-09-05 21:15:00,,,,,Short
25582,2022-09-06 01:15:00,,,,,Short
25583,2022-09-06 05:15:00,,,,,Short
25584,2022-09-06 09:15:00,39892.95,40071.0,39567.5,39878.6,Short
25585,2022-09-06 13:15:00,39878.7,39929.3,39617.4,39673.3,Short
25586,2022-09-06 17:15:00,,,,,Short
25587,2022-09-06 21:15:00,,,,,Short
25588,2022-09-07 01:15:00,,,,,Short
25589,2022-09-07 05:15:00,,,,,Short
25590,2022-09-07 09:15:00,39337.75,39559.15,39272.95,39500.6,Short
25591,2022-09-07 13:15:00,39500.35,39570.6,39384.05,39457.65,Short
25592,2022-09-07 17:15:00,,,,,Short
25593,2022-09-07 21:15:00,,,,,Short
25594,2022-09-08 01:15:00,,,,,Short
25595,2022-09-08 05:15:00,,,,,Short
25596,2022-09-08 09:15:00,39763.9,40111.9,39707.35,40013.1,Short
25597,2022-09-08 13:15:00,40011.45,40265.3,40009.4,40242.1,Short
25598,2022-09-08 17:15:00,,,,,Short
25599,2022-09-08 21:15:00,,,,,Short
25600,2022-09-09 01:15:00,,,,,Short
25601,2022-09-09 05:15:00,,,,,Short
25602,2022-09-09 09:15:00,40520.75,40683.75,40368.05,40371.0,Short
25603,2022-09-09 13:15:00,40374.1,40472.35,40281.0,40385.0,Short
25604,2022-09-09 17:15:00,,,,,Short
25605,2022-09-09 21:15:00,,,,,Short
25606,2022-09-10 01:15:00,,,,,Short
25607,2022-09-10 05:15:00,,,,,Short
25608,2022-09-10 09:15:00,,,,,Short
25609,2022-09-10 13:15:00,,,,,Short
25610,2022-09-10 17:15:00,,,,,Short
25611,2022-09-10 21:15:00,,,,,Short
25612,2022-09-11 01:15:00,,,,,Short
25613,2022-09-11 05:15:00,,,,,Short
25614,2022-09-11 09:15:00,,,,,Short
25615,2022-09-11 13:15:00,,,,,Short
25616,2022-09-11 17:15:00,,,,,Short
25617,2022-09-11 21:15:00,,,,,Short
25618,2022-09-12 01:15:00,,,,,Short
25619,2022-09-12 05:15:00,,,,,Short
25620,2022-09-12 09:15:00,40540.45,40684.9,40378.5,40613.55,Short
25621,2022-09-12 13:15:00,40613.55,40649.0,40533.1,40561.5,Short
25622,2022-09-12 17:15:00,,,,,Short
25623,2022-09-12 21:15:00,,,,,Short
25624,2022-09-13 01:15:00,,,,,Short
25625,2022-09-13 05:15:00,,,,,Short
25626,2022-09-13 09:15:00,40802.1,40829.95,40694.8,40777.2,Short
25627,2022-09-13 13:15:00,40775.2,40903.55,40751.85,40864.95,Short
25628,2022-09-13 17:15:00,,,,,Short
25629,2022-09-13 21:15:00,,,,,Short
25630,2022-09-14 01:15:00,,,,,Short
25631,2022-09-14 05:15:00,,,,,Short
25632,2022-09-14 09:15:00,40308.8,41433.8,40306.35,41403.1,Short
25633,2022-09-14 13:15:00,41401.6,41625.35,41278.95,41373.65,Short
25634,2022-09-14 17:15:00,,,,,Short
25635,2022-09-14 21:15:00,,,,,Short
25636,2022-09-15 01:15:00,,,,,Short
25637,2022-09-15 05:15:00,,,,,Short
25638,2022-09-15 09:15:00,41533.7,41834.55,41156.65,41396.75,Short
25639,2022-09-15 13:15:00,41396.85,41521.15,41167.0,41208.45,Short
25640,2022-09-15 17:15:00,,,,,Short
25641,2022-09-15 21:15:00,,,,,Short
25642,2022-09-16 01:15:00,,,,,Short
25643,2022-09-16 05:15:00,,,,,Short
25644,2022-09-16 09:15:00,40977.2,41157.7,40823.25,40863.3,Short
25645,2022-09-16 13:15:00,40864.4,40888.25,40502.5,40825.15,Short
25646,2022-09-16 17:15:00,,,,,Short
25647,2022-09-16 21:15:00,,,,,Short
25648,2022-09-17 01:15:00,,,,,Short
25649,2022-09-17 05:15:00,,,,,Short
25650,2022-09-17 09:15:00,,,,,Short
25651,2022-09-17 13:15:00,,,,,Short
25652,2022-09-17 17:15:00,,,,,Short
25653,2022-09-17 21:15:00,,,,,Short
25654,2022-09-18 01:15:00,,,,,Short
25655,2022-09-18 05:15:00,,,,,Short
25656,2022-09-18 09:15:00,,,,,Short
25657,2022-09-18 13:15:00,,,,,Short
25658,2022-09-18 17:15:00,,,,,Short
25659,2022-09-18 21:15:00,,,,,Short
25660,2022-09-19 01:15:00,,,,,Short
25661,2022-09-19 05:15:00,,,,,Short
25662,2022-09-19 09:15:00,40685.6,41182.65,40517.8,40978.65,Short
25663,2022-09-19 13:15:00,40982.45,41039.95,40729.6,40966.05,Short
25664,2022-09-19 17:15:00,,,,,Short
25665,2022-09-19 21:15:00,,,,,Short
25666,2022-09-20 01:15:00,,,,,Short
25667,2022-09-20 05:15:00,,,,,Short
25668,2022-09-20 09:15:00,41304.15,41676.75,41237.75,41654.1,Short
25669,2022-09-20 13:15:00,41654.75,41655.55,41399.25,41414.7,Short
25670,2022-09-20 17:15:00,,,,,Short
25671,2022-09-20 21:15:00,,,,,Short
25672,2022-09-21 01:15:00,,,,,Short
25673,2022-09-21 05:15:00,,,,,Short
25674,2022-09-21 09:15:00,41282.6,41499.35,40889.45,41056.65,Short
25675,2022-09-21 13:15:00,41062.3,41330.9,41051.9,41197.6,Short
25676,2022-09-21 17:15:00,,,,,Short
25677,2022-09-21 21:15:00,,,,,Short
25678,2022-09-22 01:15:00,,,,,Short
25679,2022-09-22 05:15:00,,,,,Short
25680,2022-09-22 09:15:00,40889.05,41157.75,40361.05,40571.4,Short
25681,2022-09-22 13:15:00,40568.45,40930.2,40564.9,40637.3,Short
25682,2022-09-22 17:15:00,,,,,Short
25683,2022-09-22 21:15:00,,,,,Short
25684,2022-09-23 01:15:00,,,,,Short
25685,2022-09-23 05:15:00,,,,,Short
25686,2022-09-23 09:15:00,40429.35,40528.3,39528.8,39589.55,Short
25687,2022-09-23 13:15:00,39593.45,39679.65,39413.6,39555.35,Short
25688,2022-09-23 17:15:00,,,,,Short
25689,2022-09-23 21:15:00,,,,,Short
25690,2022-09-24 01:15:00,,,,,Short
25691,2022-09-24 05:15:00,,,,,Short
25692,2022-09-24 09:15:00,,,,,Short
25693,2022-09-24 13:15:00,,,,,Short
25694,2022-09-24 17:15:00,,,,,Short
25695,2022-09-24 21:15:00,,,,,Short
25696,2022-09-25 01:15:00,,,,,Short
25697,2022-09-25 05:15:00,,,,,Short
25698,2022-09-25 09:15:00,,,,,Short
25699,2022-09-25 13:15:00,,,,,Short
25700,2022-09-25 17:15:00,,,,,Short
25701,2022-09-25 21:15:00,,,,,Short
25702,2022-09-26 01:15:00,,,,,Short
25703,2022-09-26 05:15:00,,,,,Short
25704,2022-09-26 09:15:00,39027.85,39215.65,38493.4,38955.25,Short
25705,2022-09-26 13:15:00,38951.05,38977.3,38531.7,38661.45,Short
25706,2022-09-26 17:15:00,,,,,Short
25707,2022-09-26 21:15:00,,,,,Short
25708,2022-09-27 01:15:00,,,,,Short
25709,2022-09-27 05:15:00,,,,,Short
25710,2022-09-27 09:15:00,38811.7,39048.6,38389.7,38611.15,Short
25711,2022-09-27 13:15:00,38612.25,38703.05,38185.3,38526.3,Short
25712,2022-09-27 17:15:00,,,,,Short
25713,2022-09-27 21:15:00,,,,,Short
25714,2022-09-28 01:15:00,,,,,Short
25715,2022-09-28 05:15:00,,,,,Short
25716,2022-09-28 09:15:00,38081.25,38367.6,37831.75,38187.75,Short
25717,2022-09-28 13:15:00,38186.95,38289.4,37630.55,37676.8,Short
25718,2022-09-28 17:15:00,,,,,Short
25719,2022-09-28 21:15:00,,,,,Short
25720,2022-09-29 01:15:00,,,,,Short
25721,2022-09-29 05:15:00,,,,,Short
25722,2022-09-29 09:15:00,38092.85,38283.1,37549.1,37614.6,Short
25723,2022-09-29 13:15:00,37612.0,37845.5,37537.1,37695.3,Short
25724,2022-09-29 17:15:00,,,,,Short
25725,2022-09-29 21:15:00,,,,,Short
25726,2022-09-30 01:15:00,,,,,Short
25727,2022-09-30 05:15:00,,,,,Short
25728,2022-09-30 09:15:00,37660.0,38702.55,37391.3,38579.8,Short
25729,2022-09-30 13:15:00,38579.65,38808.9,38534.95,38702.75,Short
25730,2022-09-30 17:15:00,,,,,Short
25731,2022-09-30 21:15:00,,,,,Short
25732,2022-10-01 01:15:00,,,,,Short
25733,2022-10-01 05:15:00,,,,,Short
25734,2022-10-01 09:15:00,,,,,Short
25735,2022-10-01 13:15:00,,,,,Short
25736,2022-10-01 17:15:00,,,,,Short
25737,2022-10-01 21:15:00,,,,,Short
25738,2022-10-02 01:15:00,,,,,Short
25739,2022-10-02 05:15:00,,,,,Short
25740,2022-10-02 09:15:00,,,,,Short
25741,2022-10-02 13:15:00,,,,,Short
25742,2022-10-02 17:15:00,,,,,Short
25743,2022-10-02 21:15:00,,,,,Short
25744,2022-10-03 01:15:00,,,,,Short
25745,2022-10-03 05:15:00,,,,,Short
25746,2022-10-03 09:15:00,38444.9,38636.95,38118.15,38237.1,Short
25747,2022-10-03 13:15:00,38239.4,38332.95,37963.4,37974.9,Short
25748,2022-10-03 17:15:00,,,,,Short
25749,2022-10-03 21:15:00,,,,,Short
25750,2022-10-04 01:15:00,,,,,Short
25751,2022-10-04 05:15:00,,,,,Short
25752,2022-10-04 09:15:00,38700.4,39177.3,38633.85,39075.05,Short
25753,2022-10-04 13:15:00,39070.85,39147.55,38962.35,39121.85,Short
25754,2022-10-04 17:15:00,,,,,Short
25755,2022-10-04 21:15:00,,,,,Short
25756,2022-10-05 01:15:00,,,,,Short
25757,2022-10-05 05:15:00,,,,,Short
25758,2022-10-05 09:15:00,,,,,Short
25759,2022-10-05 13:15:00,,,,,Short
25760,2022-10-05 17:15:00,,,,,Short
25761,2022-10-05 21:15:00,,,,,Short
25762,2022-10-06 01:15:00,,,,,Short
25763,2022-10-06 05:15:00,,,,,Short
25764,2022-10-06 09:15:00,39343.7,39605.85,39236.95,39561.15,Short
25765,2022-10-06 13:15:00,39560.1,39580.25,39238.25,39239.25,Short
25766,2022-10-06 17:15:00,,,,,Short
25767,2022-10-06 21:15:00,,,,,Short
25768,2022-10-07 01:15:00,,,,,Short
25769,2022-10-07 05:15:00,,,,,Short
25770,2022-10-07 09:15:00,39093.5,39124.75,38808.45,38874.3,Short
25771,2022-10-07 13:15:00,38874.5,39234.7,38827.15,39199.4,Short
25772,2022-10-07 17:15:00,,,,,Short
25773,2022-10-07 21:15:00,,,,,Short
25774,2022-10-08 01:15:00,,,,,Short
25775,2022-10-08 05:15:00,,,,,Short
25776,2022-10-08 09:15:00,,,,,Short
25777,2022-10-08 13:15:00,,,,,Short
25778,2022-10-08 17:15:00,,,,,Short
25779,2022-10-08 21:15:00,,,,,Short
25780,2022-10-09 01:15:00,,,,,Short
25781,2022-10-09 05:15:00,,,,,Short
25782,2022-10-09 09:15:00,,,,,Short
25783,2022-10-09 13:15:00,,,,,Short
25784,2022-10-09 17:15:00,,,,,Short
25785,2022-10-09 21:15:00,,,,,Short
25786,2022-10-10 01:15:00,,,,,Short
25787,2022-10-10 05:15:00,,,,,Short
25788,2022-10-10 09:15:00,38641.55,39315.65,38520.9,39156.15,Short
25789,2022-10-10 13:15:00,39158.85,39193.4,38845.9,39113.7,Short
25790,2022-10-10 17:15:00,,,,,Short
25791,2022-10-10 21:15:00,,,,,Short
25792,2022-10-11 01:15:00,,,,,Short
25793,2022-10-11 05:15:00,,,,,Short
25794,2022-10-11 09:15:00,39058.85,39173.05,38812.75,38936.75,Short
25795,2022-10-11 13:15:00,38931.95,39041.45,38624.65,38646.45,Short
25796,2022-10-11 17:15:00,,,,,Short
25797,2022-10-11 21:15:00,,,,,Short
25798,2022-10-12 01:15:00,,,,,Short
25799,2022-10-12 05:15:00,,,,,Short
25800,2022-10-12 09:15:00,38784.2,38932.3,38609.25,38819.25,Short
25801,2022-10-12 13:15:00,38821.15,39153.35,38808.95,39128.6,Short
25802,2022-10-12 17:15:00,,,,,Short
25803,2022-10-12 21:15:00,,,,,Short
25804,2022-10-13 01:15:00,,,,,Short
25805,2022-10-13 05:15:00,,,,,Short
25806,2022-10-13 09:15:00,38957.65,39058.05,38439.35,38669.35,Short
25807,2022-10-13 13:15:00,38668.35,38854.05,38512.25,38658.1,Short
25808,2022-10-13 17:15:00,,,,,Short
25809,2022-10-13 21:15:00,,,,,Short
25810,2022-10-14 01:15:00,,,,,Short
25811,2022-10-14 05:15:00,,,,,Short
25812,2022-10-14 09:15:00,39446.05,39525.05,39199.95,39400.8,Short
25813,2022-10-14 13:15:00,39397.95,39569.8,39239.65,39370.65,Short
25814,2022-10-14 17:15:00,,,,,Short
25815,2022-10-14 21:15:00,,,,,Short
25816,2022-10-15 01:15:00,,,,,Short
25817,2022-10-15 05:15:00,,,,,Short
25818,2022-10-15 09:15:00,,,,,Short
25819,2022-10-15 13:15:00,,,,,Short
25820,2022-10-15 17:15:00,,,,,Short
25821,2022-10-15 21:15:00,,,,,Short
25822,2022-10-16 01:15:00,,,,,Short
25823,2022-10-16 05:15:00,,,,,Short
25824,2022-10-16 09:15:00,,,,,Short
25825,2022-10-16 13:15:00,,,,,Short
25826,2022-10-16 17:15:00,,,,,Short
25827,2022-10-16 21:15:00,,,,,Short
25828,2022-10-17 01:15:00,,,,,Short
25829,2022-10-17 05:15:00,,,,,Short
25830,2022-10-17 09:15:00,39295.6,39829.4,39148.2,39785.6,Short
25831,2022-10-17 13:15:00,39782.65,39971.5,39711.25,39959.45,Short
25832,2022-10-17 17:15:00,,,,,Short
25833,2022-10-17 21:15:00,,,,,Short
25834,2022-10-18 01:15:00,,,,,Short
25835,2022-10-18 05:15:00,,,,,Short
25836,2022-10-18 09:15:00,40252.05,40432.7,40141.5,40377.75,Short
25837,2022-10-18 13:15:00,40379.1,40429.8,40218.8,40303.95,Short
25838,2022-10-18 17:15:00,,,,,Short
25839,2022-10-18 21:15:00,,,,,Short
25840,2022-10-19 01:15:00,,,,,Short
25841,2022-10-19 05:15:00,,,,,Short
25842,2022-10-19 09:15:00,40556.65,40621.55,40196.4,40274.15,Short
25843,2022-10-19 13:15:00,40275.4,40534.2,40242.05,40379.95,Short
25844,2022-10-19 17:15:00,,,,,Short
25845,2022-10-19 21:15:00,,,,,Short
25846,2022-10-20 01:15:00,,,,,Short
25847,2022-10-20 05:15:00,,,,,Short
25848,2022-10-20 09:15:00,40149.5,40194.0,39857.85,39968.85,Short
25849,2022-10-20 13:15:00,39968.15,40168.25,39879.2,40116.0,Short
25850,2022-10-20 17:15:00,,,,,Short
25851,2022-10-20 21:15:00,,,,,Short
25852,2022-10-21 01:15:00,,,,,Short
25853,2022-10-21 05:15:00,,,,,Short
25854,2022-10-21 09:15:00,40370.75,41031.5,40370.4,40993.6,Short
25855,2022-10-21 13:15:00,40993.95,41010.25,40610.85,40881.6,Short
25856,2022-10-21 17:15:00,,,,,Short
25857,2022-10-21 21:15:00,,,,,Short
25858,2022-10-22 01:15:00,,,,,Short
25859,2022-10-22 05:15:00,,,,,Short
25860,2022-10-22 09:15:00,,,,,Short
25861,2022-10-22 13:15:00,,,,,Short
25862,2022-10-22 17:15:00,,,,,Short
25863,2022-10-22 21:15:00,,,,,Short
25864,2022-10-23 01:15:00,,,,,Short
25865,2022-10-23 05:15:00,,,,,Short
25866,2022-10-23 09:15:00,,,,,Short
25867,2022-10-23 13:15:00,,,,,Short
25868,2022-10-23 17:15:00,,,,,Short
25869,2022-10-23 21:15:00,,,,,Short
25870,2022-10-24 01:15:00,,,,,Short
25871,2022-10-24 05:15:00,,,,,Short
25872,2022-10-24 09:15:00,,,,,Short
25873,2022-10-24 13:15:00,,,,,Short
25874,2022-10-24 17:15:00,41348.35,41420.4,41216.6,41367.3,Short
25875,2022-10-24 21:15:00,,,,,Short
25876,2022-10-25 01:15:00,,,,,Short
25877,2022-10-25 05:15:00,,,,,Short
25878,2022-10-25 09:15:00,41513.65,41513.65,41108.55,41148.2,Short
25879,2022-10-25 13:15:00,41144.95,41398.25,41022.2,41045.5,Short
25880,2022-10-25 17:15:00,,,,,Short
25881,2022-10-25 21:15:00,,,,,Short
25882,2022-10-26 01:15:00,,,,,Short
25883,2022-10-26 05:15:00,,,,,Short
25884,2022-10-26 09:15:00,,,,,Short
25885,2022-10-26 13:15:00,,,,,Short
25886,2022-10-26 17:15:00,,,,,Short
25887,2022-10-26 21:15:00,,,,,Short
25888,2022-10-27 01:15:00,,,,,Short
25889,2022-10-27 05:15:00,,,,,Short
25890,2022-10-27 09:15:00,41440.7,41511.15,41217.95,41277.35,Short
25891,2022-10-27 13:15:00,41277.45,41365.9,41180.2,41335.4,Short
25892,2022-10-27 17:15:00,,,,,Short
25893,2022-10-27 21:15:00,,,,,Short
25894,2022-10-28 01:15:00,,,,,Short
25895,2022-10-28 05:15:00,,,,,Short
25896,2022-10-28 09:15:00,41236.8,41482.15,40889.25,40938.4,Short
25897,2022-10-28 13:15:00,40935.65,41043.4,40840.25,41034.55,Short
25898,2022-10-28 17:15:00,,,,,Short
25899,2022-10-28 21:15:00,,,,,Short
25900,2022-10-29 01:15:00,,,,,Short
25901,2022-10-29 05:15:00,,,,,Short
25902,2022-10-29 09:15:00,,,,,Short
25903,2022-10-29 13:15:00,,,,,Short
25904,2022-10-29 17:15:00,,,,,Short
25905,2022-10-29 21:15:00,,,,,Short
25906,2022-10-30 01:15:00,,,,,Short
25907,2022-10-30 05:15:00,,,,,Short
25908,2022-10-30 09:15:00,,,,,Short
25909,2022-10-30 13:15:00,,,,,Short
25910,2022-10-30 17:15:00,,,,,Short
25911,2022-10-30 21:15:00,,,,,Short
25912,2022-10-31 01:15:00,,,,,Short
25913,2022-10-31 05:15:00,,,,,Short
25914,2022-10-31 09:15:00,41265.7,41351.3,41106.6,41284.0,Short
25915,2022-10-31 13:15:00,41282.1,41346.45,41216.5,41314.9,Short
25916,2022-10-31 17:15:00,,,,,Short
25917,2022-10-31 21:15:00,,,,,Short
25918,2022-11-01 01:15:00,,,,,Short
25919,2022-11-01 05:15:00,,,,,Short
25920,2022-11-01 09:15:00,41552.4,41674.1,41220.8,41247.1,Short
25921,2022-11-01 13:15:00,41247.4,41398.95,41196.8,41268.6,Short
25922,2022-11-01 17:15:00,,,,,Short
25923,2022-11-01 21:15:00,,,,,Short
25924,2022-11-02 01:15:00,,,,,Short
25925,2022-11-02 05:15:00,,,,,Short
25926,2022-11-02 09:15:00,41472.6,41472.6,41119.8,41178.5,Short
25927,2022-11-02 13:15:00,41180.55,41223.9,41063.15,41107.75,Short
25928,2022-11-02 17:15:00,,,,,Short
25929,2022-11-02 21:15:00,,,,,Short
25930,2022-11-03 01:15:00,,,,,Short
25931,2022-11-03 05:15:00,,,,,Short
25932,2022-11-03 09:15:00,40873.7,41475.15,40848.8,41351.35,Short
25933,2022-11-03 13:15:00,41351.7,41433.95,41250.05,41304.65,Short
25934,2022-11-03 17:15:00,,,,,Short
25935,2022-11-03 21:15:00,,,,,Short
25936,2022-11-04 01:15:00,,,,,Short
25937,2022-11-04 05:15:00,,,,,Short
25938,2022-11-04 09:15:00,41314.85,41514.85,41088.75,41180.5,Short
25939,2022-11-04 13:15:00,41181.15,41311.9,41052.75,41297.15,Short
25940,2022-11-04 17:15:00,,,,,Short
